Source,Target,Type,Weight
13969at7147,22609at7147,Undirected,1
13969at7147,70448at7147,Undirected,2
13969at7147,17458at7147,Undirected,75
13969at7147,51873at7147,Undirected,22
13969at7147,34388at7147,Undirected,56
13969at7147,59650at7147,Undirected,1
13969at7147,38703at7147,Undirected,1
13969at7147,39795at7147,Undirected,12
13969at7147,43998at7147,Undirected,18
28361at7147,11311at7147,Undirected,7
28361at7147,10839at7147,Undirected,1
28361at7147,35807at7147,Undirected,2
28361at7147,15557at7147,Undirected,1
28361at7147,23502at7147,Undirected,1
28361at7147,61798at7147,Undirected,1
28361at7147,2687at7147,Undirected,1
28361at7147,37488at7147,Undirected,2
28361at7147,3500at7147,Undirected,3
28361at7147,34988at7147,Undirected,1
28361at7147,15535at7147,Undirected,2
28361at7147,61165at7147,Undirected,41
28361at7147,32079at7147,Undirected,3
28361at7147,17231at7147,Undirected,63
28361at7147,18331at7147,Undirected,1
28361at7147,31466at7147,Undirected,4
28361at7147,30931at7147,Undirected,7
28361at7147,8534at7147,Undirected,1
28361at7147,36810at7147,Undirected,4
28361at7147,65789at7147,Undirected,15
28361at7147,32618at7147,Undirected,11
28361at7147,23623at7147,Undirected,1
28361at7147,44085at7147,Undirected,19
17011at7147,31967at7147,Undirected,76
17011at7147,23039at7147,Undirected,1
17011at7147,63025at7147,Undirected,2
17011at7147,20993at7147,Undirected,17
17011at7147,42767at7147,Undirected,26
17011at7147,54851at7147,Undirected,2
17011at7147,40310at7147,Undirected,1
17011at7147,30391at7147,Undirected,72
17011at7147,8070at7147,Undirected,1
16972at7147,9357at7147,Undirected,81
16972at7147,42359at7147,Undirected,93
16972at7147,49999at7147,Undirected,1
16972at7147,28926at7147,Undirected,1
16972at7147,3647at7147,Undirected,1
16972at7147,47156at7147,Undirected,13
38548at7147,20030at7147,Undirected,4
38548at7147,6332at7147,Undirected,91
38548at7147,15731at7147,Undirected,1
38548at7147,57063at7147,Undirected,1
38548at7147,3753at7147,Undirected,95
38548at7147,14688at7147,Undirected,1
38548at7147,75595at7147,Undirected,5
38548at7147,65772at7147,Undirected,2
70753at7147,60099at7147,Undirected,8
70753at7147,71852at7147,Undirected,14
70753at7147,5382at7147,Undirected,48
70753at7147,52861at7147,Undirected,97
70753at7147,22343at7147,Undirected,9
70753at7147,26214at7147,Undirected,5
70753at7147,21179at7147,Undirected,2
70753at7147,4801at7147,Undirected,1
70753at7147,39435at7147,Undirected,1
70753at7147,42536at7147,Undirected,6
70753at7147,4953at7147,Undirected,1
70753at7147,39100at7147,Undirected,1
70753at7147,37008at7147,Undirected,1
70753at7147,4344at7147,Undirected,1
70753at7147,19562at7147,Undirected,1
24955at7147,24648at7147,Undirected,6
24955at7147,74419at7147,Undirected,2
24955at7147,44085at7147,Undirected,27
24955at7147,33811at7147,Undirected,4
24955at7147,38040at7147,Undirected,1
24955at7147,14057at7147,Undirected,1
24955at7147,72973at7147,Undirected,1
24955at7147,9679at7147,Undirected,2
24955at7147,72128at7147,Undirected,22
24955at7147,824at7147,Undirected,1
24955at7147,30931at7147,Undirected,67
24955at7147,14899at7147,Undirected,1
24955at7147,36511at7147,Undirected,1
24955at7147,36084at7147,Undirected,1
24955at7147,59944at7147,Undirected,14
24955at7147,38196at7147,Undirected,1
24955at7147,9792at7147,Undirected,1
24955at7147,8505at7147,Undirected,2
24955at7147,21223at7147,Undirected,1
24955at7147,14276at7147,Undirected,24
24955at7147,51530at7147,Undirected,2
24955at7147,58551at7147,Undirected,2
24955at7147,77013at7147,Undirected,2
36153at7147,56815at7147,Undirected,82
36153at7147,13201at7147,Undirected,1
36153at7147,32996at7147,Undirected,1
36153at7147,8545at7147,Undirected,18
36153at7147,20167at7147,Undirected,1
36153at7147,12291at7147,Undirected,1
36153at7147,17781at7147,Undirected,76
36153at7147,75869at7147,Undirected,1
36153at7147,26874at7147,Undirected,12
36153at7147,34897at7147,Undirected,1
8492at7147,47979at7147,Undirected,39
8492at7147,65504at7147,Undirected,41
8492at7147,4208at7147,Undirected,37
8492at7147,784at7147,Undirected,1
8492at7147,39903at7147,Undirected,11
8492at7147,15021at7147,Undirected,35
8492at7147,65776at7147,Undirected,10
8492at7147,26835at7147,Undirected,3
8492at7147,14914at7147,Undirected,1
8492at7147,9705at7147,Undirected,1
8492at7147,10625at7147,Undirected,2
8492at7147,51247at7147,Undirected,1
8492at7147,35734at7147,Undirected,1
8492at7147,70593at7147,Undirected,1
27070at7147,30068at7147,Undirected,1
27070at7147,51294at7147,Undirected,7
27070at7147,30930at7147,Undirected,1
27070at7147,27388at7147,Undirected,1
27070at7147,6450at7147,Undirected,1
27070at7147,60696at7147,Undirected,1
27070at7147,37352at7147,Undirected,94
27070at7147,74939at7147,Undirected,40
27070at7147,44216at7147,Undirected,9
27070at7147,1629at7147,Undirected,4
27070at7147,70809at7147,Undirected,1
27070at7147,71453at7147,Undirected,6
27070at7147,15484at7147,Undirected,1
27070at7147,2889at7147,Undirected,19
27070at7147,12361at7147,Undirected,1
27070at7147,566at7147,Undirected,1
27070at7147,70448at7147,Undirected,6
13926at7147,54527at7147,Undirected,96
13926at7147,72009at7147,Undirected,1
13926at7147,67721at7147,Undirected,1
13926at7147,34553at7147,Undirected,97
13926at7147,11105at7147,Undirected,1
44530at7147,32612at7147,Undirected,1
44530at7147,8505at7147,Undirected,4
44530at7147,60572at7147,Undirected,40
44530at7147,8176at7147,Undirected,1
44530at7147,72383at7147,Undirected,15
44530at7147,55570at7147,Undirected,1
44530at7147,63901at7147,Undirected,1
44530at7147,22226at7147,Undirected,3
44530at7147,15162at7147,Undirected,41
44530at7147,27288at7147,Undirected,2
44530at7147,17094at7147,Undirected,1
44530at7147,64137at7147,Undirected,1
44530at7147,7900at7147,Undirected,77
44530at7147,51566at7147,Undirected,6
16484at7147,23970at7147,Undirected,6
16484at7147,44177at7147,Undirected,1
16484at7147,8719at7147,Undirected,85
16484at7147,40875at7147,Undirected,59
16484at7147,2891at7147,Undirected,28
16484at7147,59777at7147,Undirected,3
16484at7147,49777at7147,Undirected,1
16484at7147,60405at7147,Undirected,2
16484at7147,2421at7147,Undirected,1
16484at7147,45748at7147,Undirected,1
16484at7147,70164at7147,Undirected,1
16484at7147,58250at7147,Undirected,1
16484at7147,33666at7147,Undirected,2
16484at7147,16827at7147,Undirected,1
1297at7147,17130at7147,Undirected,60
1297at7147,32289at7147,Undirected,1
1297at7147,15985at7147,Undirected,4
1297at7147,65272at7147,Undirected,63
1297at7147,7772at7147,Undirected,21
1297at7147,396at7147,Undirected,34
1297at7147,33458at7147,Undirected,7
1297at7147,30497at7147,Undirected,2
1297at7147,37090at7147,Undirected,6
22386at7147,3935at7147,Undirected,1
22386at7147,36745at7147,Undirected,1
22386at7147,20603at7147,Undirected,88
22386at7147,28469at7147,Undirected,7
22386at7147,10872at7147,Undirected,1
22386at7147,57702at7147,Undirected,1
22386at7147,24267at7147,Undirected,2
22386at7147,52349at7147,Undirected,97
328at7147,13637at7147,Undirected,1
328at7147,1739at7147,Undirected,2
328at7147,54335at7147,Undirected,76
328at7147,1727at7147,Undirected,8
328at7147,51433at7147,Undirected,8
328at7147,377at7147,Undirected,97
328at7147,22337at7147,Undirected,4
42281at7147,4163at7147,Undirected,72
42281at7147,42925at7147,Undirected,1
42281at7147,24638at7147,Undirected,101
42281at7147,16223at7147,Undirected,1
42281at7147,63988at7147,Undirected,27
17803at7147,21406at7147,Undirected,1
17803at7147,2048at7147,Undirected,6
17803at7147,37678at7147,Undirected,1
17803at7147,65802at7147,Undirected,16
17803at7147,5732at7147,Undirected,1
17803at7147,40951at7147,Undirected,47
17803at7147,61593at7147,Undirected,39
17803at7147,15331at7147,Undirected,12
17803at7147,26792at7147,Undirected,1
17803at7147,45052at7147,Undirected,1
17803at7147,41927at7147,Undirected,16
17803at7147,48274at7147,Undirected,3
17803at7147,5561at7147,Undirected,1
17803at7147,51405at7147,Undirected,4
17803at7147,2661at7147,Undirected,14
17803at7147,10536at7147,Undirected,1
11623at7147,10797at7147,Undirected,1
11623at7147,42904at7147,Undirected,1
11623at7147,60845at7147,Undirected,5
11623at7147,48887at7147,Undirected,1
11623at7147,49088at7147,Undirected,91
11623at7147,65010at7147,Undirected,39
11623at7147,10808at7147,Undirected,6
11623at7147,4796at7147,Undirected,1
11623at7147,34460at7147,Undirected,1
11623at7147,20145at7147,Undirected,1
11623at7147,20227at7147,Undirected,53
11599at7147,25096at7147,Undirected,1
11599at7147,18892at7147,Undirected,13
11599at7147,6375at7147,Undirected,1
11599at7147,17094at7147,Undirected,1
11599at7147,63427at7147,Undirected,28
11599at7147,8534at7147,Undirected,1
11599at7147,60099at7147,Undirected,6
11599at7147,5188at7147,Undirected,1
11599at7147,39543at7147,Undirected,1
11599at7147,19567at7147,Undirected,5
11599at7147,5354at7147,Undirected,33
11599at7147,30657at7147,Undirected,1
11599at7147,13769at7147,Undirected,1
11599at7147,57922at7147,Undirected,1
11599at7147,58551at7147,Undirected,1
11599at7147,14255at7147,Undirected,1
11599at7147,13982at7147,Undirected,9
11599at7147,35396at7147,Undirected,2
11599at7147,63495at7147,Undirected,1
11599at7147,41837at7147,Undirected,12
11599at7147,65072at7147,Undirected,2
11599at7147,62292at7147,Undirected,1
11599at7147,44246at7147,Undirected,1
11599at7147,3868at7147,Undirected,22
11599at7147,27281at7147,Undirected,19
11599at7147,39318at7147,Undirected,6
11599at7147,19765at7147,Undirected,1
11599at7147,16001at7147,Undirected,2
11599at7147,55637at7147,Undirected,2
1224at7147,29168at7147,Undirected,84
1224at7147,74859at7147,Undirected,54
1224at7147,57778at7147,Undirected,22
1224at7147,3553at7147,Undirected,5
1224at7147,53716at7147,Undirected,2
1224at7147,1738at7147,Undirected,1
1224at7147,28979at7147,Undirected,4
1224at7147,71529at7147,Undirected,1
1224at7147,14270at7147,Undirected,3
1224at7147,49327at7147,Undirected,1
1224at7147,4794at7147,Undirected,14
1224at7147,42154at7147,Undirected,1
16536at7147,9837at7147,Undirected,2
16536at7147,14996at7147,Undirected,2
16536at7147,75710at7147,Undirected,79
16536at7147,61593at7147,Undirected,2
16536at7147,10536at7147,Undirected,94
16536at7147,66305at7147,Undirected,1
16536at7147,47979at7147,Undirected,12
16536at7147,64960at7147,Undirected,1
16536at7147,44812at7147,Undirected,3
32144at7147,38642at7147,Undirected,99
32144at7147,26874at7147,Undirected,1
32144at7147,49230at7147,Undirected,1
32144at7147,64928at7147,Undirected,99
36721at7147,42417at7147,Undirected,100
36721at7147,2714at7147,Undirected,96
36721at7147,50614at7147,Undirected,4
47762at7147,70448at7147,Undirected,1
47762at7147,40880at7147,Undirected,15
47762at7147,31731at7147,Undirected,1
47762at7147,20838at7147,Undirected,1
47762at7147,14432at7147,Undirected,1
47762at7147,30439at7147,Undirected,30
47762at7147,41106at7147,Undirected,9
47762at7147,51633at7147,Undirected,57
47762at7147,40078at7147,Undirected,34
47762at7147,77688at7147,Undirected,4
47762at7147,46902at7147,Undirected,29
47762at7147,10764at7147,Undirected,1
47762at7147,14506at7147,Undirected,1
23557at7147,39313at7147,Undirected,37
23557at7147,61145at7147,Undirected,51
23557at7147,27288at7147,Undirected,1
23557at7147,33537at7147,Undirected,1
23557at7147,18875at7147,Undirected,1
23557at7147,44411at7147,Undirected,7
23557at7147,30675at7147,Undirected,39
23557at7147,25168at7147,Undirected,1
23557at7147,35471at7147,Undirected,3
23557at7147,23349at7147,Undirected,1
23557at7147,10350at7147,Undirected,1
23557at7147,62219at7147,Undirected,1
23557at7147,58016at7147,Undirected,1
23557at7147,33811at7147,Undirected,4
23557at7147,5986at7147,Undirected,2
23557at7147,7208at7147,Undirected,34
23557at7147,15751at7147,Undirected,1
44177at7147,869at7147,Undirected,52
44177at7147,52508at7147,Undirected,1
44177at7147,28287at7147,Undirected,1
44177at7147,62825at7147,Undirected,1
44177at7147,27633at7147,Undirected,6
44177at7147,11179at7147,Undirected,4
44177at7147,18862at7147,Undirected,1
44177at7147,54155at7147,Undirected,8
44177at7147,37504at7147,Undirected,19
44177at7147,6852at7147,Undirected,1
44177at7147,22944at7147,Undirected,40
44177at7147,3096at7147,Undirected,1
44177at7147,16484at7147,Undirected,1
44177at7147,58466at7147,Undirected,37
44177at7147,8389at7147,Undirected,3
44177at7147,45356at7147,Undirected,8
49220at7147,69342at7147,Undirected,3
49220at7147,29100at7147,Undirected,99
49220at7147,16207at7147,Undirected,96
49220at7147,52508at7147,Undirected,1
49220at7147,13772at7147,Undirected,1
27701at7147,25602at7147,Undirected,1
27701at7147,66070at7147,Undirected,2
27701at7147,37112at7147,Undirected,2
27701at7147,4986at7147,Undirected,1
27701at7147,17918at7147,Undirected,90
27701at7147,34132at7147,Undirected,1
27701at7147,36951at7147,Undirected,1
27701at7147,2048at7147,Undirected,2
27701at7147,45771at7147,Undirected,1
27701at7147,9853at7147,Undirected,94
27701at7147,37209at7147,Undirected,1
17194at7147,66432at7147,Undirected,1
17194at7147,15095at7147,Undirected,100
17194at7147,59619at7147,Undirected,99
3551at7147,38430at7147,Undirected,10
3551at7147,5203at7147,Undirected,11
3551at7147,5008at7147,Undirected,1
3551at7147,45641at7147,Undirected,2
3551at7147,62544at7147,Undirected,1
3551at7147,31424at7147,Undirected,12
3551at7147,7966at7147,Undirected,4
3551at7147,55874at7147,Undirected,1
3551at7147,37195at7147,Undirected,1
3551at7147,5858at7147,Undirected,18
3551at7147,8037at7147,Undirected,15
3551at7147,30165at7147,Undirected,40
3551at7147,25266at7147,Undirected,38
3551at7147,61154at7147,Undirected,1
3551at7147,47053at7147,Undirected,10
3551at7147,59733at7147,Undirected,1
3551at7147,65531at7147,Undirected,1
3551at7147,43455at7147,Undirected,1
3551at7147,56661at7147,Undirected,6
48810at7147,7887at7147,Undirected,6
48810at7147,9926at7147,Undirected,5
48810at7147,25649at7147,Undirected,9
48810at7147,13374at7147,Undirected,1
48810at7147,11891at7147,Undirected,65
48810at7147,49558at7147,Undirected,6
48810at7147,59790at7147,Undirected,1
48810at7147,17191at7147,Undirected,1
48810at7147,59944at7147,Undirected,30
48810at7147,3786at7147,Undirected,1
48810at7147,37128at7147,Undirected,37
48810at7147,39367at7147,Undirected,5
48810at7147,74851at7147,Undirected,2
48810at7147,72890at7147,Undirected,20
48810at7147,13769at7147,Undirected,5
34699at7147,57691at7147,Undirected,2
34699at7147,25671at7147,Undirected,1
34699at7147,55235at7147,Undirected,93
34699at7147,56931at7147,Undirected,1
34699at7147,39519at7147,Undirected,1
34699at7147,57448at7147,Undirected,1
34699at7147,10531at7147,Undirected,1
34699at7147,32129at7147,Undirected,94
20186at7147,20829at7147,Undirected,1
20186at7147,1519at7147,Undirected,81
20186at7147,78760at7147,Undirected,3
20186at7147,57702at7147,Undirected,1
20186at7147,68960at7147,Undirected,89
20186at7147,51823at7147,Undirected,2
20186at7147,59757at7147,Undirected,3
20186at7147,46495at7147,Undirected,1
20186at7147,59033at7147,Undirected,3
72619at7147,63528at7147,Undirected,8
72619at7147,22440at7147,Undirected,60
72619at7147,58551at7147,Undirected,25
72619at7147,6375at7147,Undirected,1
72619at7147,56727at7147,Undirected,77
72619at7147,56287at7147,Undirected,1
72619at7147,32249at7147,Undirected,3
72619at7147,65219at7147,Undirected,18
72619at7147,3786at7147,Undirected,1
50276at7147,62475at7147,Undirected,101
50276at7147,65680at7147,Undirected,87
50276at7147,59792at7147,Undirected,14
20721at7147,8618at7147,Undirected,91
20721at7147,69243at7147,Undirected,1
20721at7147,39790at7147,Undirected,7
20721at7147,33236at7147,Undirected,77
20721at7147,58819at7147,Undirected,4
20721at7147,13201at7147,Undirected,1
20721at7147,27420at7147,Undirected,1
31832at7147,15731at7147,Undirected,58
31832at7147,28377at7147,Undirected,1
31832at7147,34096at7147,Undirected,4
31832at7147,48748at7147,Undirected,1
31832at7147,60761at7147,Undirected,18
31832at7147,74922at7147,Undirected,1
31832at7147,45916at7147,Undirected,12
31832at7147,21695at7147,Undirected,3
31832at7147,56931at7147,Undirected,1
31832at7147,70904at7147,Undirected,2
31832at7147,23975at7147,Undirected,85
31832at7147,13510at7147,Undirected,2
31832at7147,31785at7147,Undirected,12
22531at7147,78083at7147,Undirected,1
22531at7147,51776at7147,Undirected,4
22531at7147,47683at7147,Undirected,3
22531at7147,62207at7147,Undirected,1
22531at7147,63412at7147,Undirected,41
22531at7147,38619at7147,Undirected,8
22531at7147,17819at7147,Undirected,35
22531at7147,44342at7147,Undirected,2
22531at7147,78504at7147,Undirected,89
73112at7147,61306at7147,Undirected,1
73112at7147,57729at7147,Undirected,2
73112at7147,69152at7147,Undirected,90
73112at7147,43623at7147,Undirected,1
73112at7147,56896at7147,Undirected,6
73112at7147,58470at7147,Undirected,13
73112at7147,53747at7147,Undirected,1
73112at7147,3937at7147,Undirected,80
26835at7147,63928at7147,Undirected,1
26835at7147,40951at7147,Undirected,6
26835at7147,1448at7147,Undirected,2
26835at7147,67613at7147,Undirected,91
26835at7147,24337at7147,Undirected,6
26835at7147,30260at7147,Undirected,1
26835at7147,9963at7147,Undirected,10
26835at7147,19095at7147,Undirected,19
26835at7147,19459at7147,Undirected,48
26835at7147,65379at7147,Undirected,11
26835at7147,22609at7147,Undirected,2
26835at7147,8492at7147,Undirected,3
40114at7147,39795at7147,Undirected,2
40114at7147,13637at7147,Undirected,55
40114at7147,28348at7147,Undirected,1
40114at7147,23326at7147,Undirected,1
40114at7147,29581at7147,Undirected,1
40114at7147,14996at7147,Undirected,2
40114at7147,2841at7147,Undirected,1
40114at7147,13948at7147,Undirected,8
40114at7147,2661at7147,Undirected,6
40114at7147,31071at7147,Undirected,15
40114at7147,61593at7147,Undirected,11
40114at7147,6894at7147,Undirected,1
40114at7147,29339at7147,Undirected,73
40114at7147,19095at7147,Undirected,1
27841at7147,7366at7147,Undirected,4
27841at7147,11165at7147,Undirected,8
27841at7147,8350at7147,Undirected,1
27841at7147,14334at7147,Undirected,98
27841at7147,14816at7147,Undirected,85
4270at7147,22656at7147,Undirected,14
4270at7147,1957at7147,Undirected,9
4270at7147,35396at7147,Undirected,2
