species,genome_size,contig_name,contig_rank,contig_size,contig_prop,contig_cumsum,contig_cumsum_prop
D.melanogaster,143726002,NW_001845304.1,1,3234,2.25011e-05,141216849,0.982542
D.melanogaster,143726002,NW_001845306.1,1,3227,2.24524e-05,141220076,0.982565
D.melanogaster,143726002,NW_001845307.1,1,3223,2.24246e-05,141223299,0.982587
D.melanogaster,143726002,NW_001845309.1,1,3218,2.23898e-05,141226517,0.982609
D.melanogaster,143726002,NW_001845310.1,1,3213,2.2355e-05,141229730,0.982632
D.melanogaster,143726002,NW_001845311.1,1,3209,2.23272e-05,141232939,0.982654
D.melanogaster,143726002,NW_001845312.1,1,3206,2.23063e-05,141236145,0.982676
D.melanogaster,143726002,NW_001845315.1,1,3201,2.22715e-05,141239346,0.982699
D.melanogaster,143726002,NW_001845314.1,1,3201,2.22715e-05,141242547,0.982721
D.melanogaster,143726002,NW_001845316.1,1,3197,2.22437e-05,141245744,0.982743
D.melanogaster,143726002,NW_001845317.1,1,3196,2.22368e-05,141248940,0.982765
D.melanogaster,143726002,NW_001845318.1,1,3195,2.22298e-05,141252135,0.982788
D.melanogaster,143726002,NW_001845320.1,1,3190,2.2195e-05,141255325,0.98281
D.melanogaster,143726002,NW_001845325.1,1,3174,2.20837e-05,141258499,0.982832
D.melanogaster,143726002,NW_001845326.1,1,3173,2.20767e-05,141261672,0.982854
D.melanogaster,143726002,NW_001845327.1,1,3171,2.20628e-05,141264843,0.982876
D.melanogaster,143726002,NW_001845328.1,1,3162,2.20002e-05,141268005,0.982898
D.melanogaster,143726002,NW_001845329.1,1,3159,2.19793e-05,141271164,0.98292
D.melanogaster,143726002,NW_001845330.1,1,3157,2.19654e-05,141274321,0.982942
D.melanogaster,143726002,NW_001845331.1,1,3156,2.19584e-05,141277477,0.982964
D.melanogaster,143726002,NW_001845332.1,1,3154,2.19445e-05,141280631,0.982986
D.melanogaster,143726002,NW_001845333.1,1,3144,2.1875e-05,141283775,0.983008
D.melanogaster,143726002,NW_001845334.1,1,3129,2.17706e-05,141286904,0.98303
D.melanogaster,143726002,NW_001845336.1,1,3123,2.17288e-05,141290027,0.983051
D.melanogaster,143726002,NW_001845335.1,1,3123,2.17288e-05,141293150,0.983073
D.melanogaster,143726002,NW_001845337.1,1,3120,2.1708e-05,141296270,0.983095
D.melanogaster,143726002,NW_001845338.1,1,3102,2.15827e-05,141299372,0.983116
D.melanogaster,143726002,NW_001845340.1,1,3100,2.15688e-05,141302472,0.983138
D.melanogaster,143726002,NW_001845339.1,1,3100,2.15688e-05,141305572,0.983159
D.melanogaster,143726002,NW_001845341.1,1,3089,2.14923e-05,141308661,0.983181
D.melanogaster,143726002,NW_001845342.1,1,3085,2.14645e-05,141311746,0.983202
D.melanogaster,143726002,NW_001845344.1,1,3080,2.14297e-05,141314826,0.983224
D.melanogaster,143726002,NW_001845343.1,1,3080,2.14297e-05,141317906,0.983245
D.melanogaster,143726002,NW_001845345.1,1,3077,2.14088e-05,141320983,0.983267
D.melanogaster,143726002,NW_001845346.1,1,3076,2.14018e-05,141324059,0.983288
D.melanogaster,143726002,NW_001845348.1,1,3073,2.1381e-05,141327132,0.983309
D.melanogaster,143726002,NW_001845347.1,1,3073,2.1381e-05,141330205,0.983331
D.melanogaster,143726002,NW_001845349.1,1,3065,2.13253e-05,141333270,0.983352
D.melanogaster,143726002,NW_001845350.1,1,3059,2.12836e-05,141336329,0.983373
D.melanogaster,143726002,NW_001845351.1,1,3058,2.12766e-05,141339387,0.983395
D.melanogaster,143726002,NW_001845352.1,1,3046,2.11931e-05,141342433,0.983416
D.melanogaster,143726002,NW_001845353.1,1,3044,2.11792e-05,141345477,0.983437
D.melanogaster,143726002,NW_001845354.1,1,3043,2.11722e-05,141348520,0.983458
D.melanogaster,143726002,NW_001845355.1,1,3025,2.1047e-05,141351545,0.983479
D.melanogaster,143726002,NW_001845356.1,1,3024,2.104e-05,141354569,0.9835
D.melanogaster,143726002,NW_001845357.1,1,3013,2.09635e-05,141357582,0.983521
D.melanogaster,143726002,NW_001845358.1,1,3010,2.09426e-05,141360592,0.983542
D.melanogaster,143726002,NW_001845359.1,1,3009,2.09357e-05,141363601,0.983563
D.melanogaster,143726002,NW_001845361.1,1,3002,2.0887e-05,141366603,0.983584
D.melanogaster,143726002,NW_001845363.1,1,2999,2.08661e-05,141369602,0.983605
D.melanogaster,143726002,NW_001845362.1,1,2999,2.08661e-05,141372601,0.983626
D.melanogaster,143726002,NW_001845364.1,1,2996,2.08452e-05,141375597,0.983647
D.melanogaster,143726002,NW_001845365.1,1,2991,2.08104e-05,141378588,0.983667
D.melanogaster,143726002,NW_001845366.1,1,2984,2.07617e-05,141381572,0.983688
D.melanogaster,143726002,NW_001845368.1,1,2982,2.07478e-05,141384554,0.983709
D.melanogaster,143726002,NW_001845367.1,1,2982,2.07478e-05,141387536,0.98373
D.melanogaster,143726002,NW_001845369.1,1,2971,2.06713e-05,141390507,0.98375
D.melanogaster,143726002,NW_001845370.1,1,2964,2.06226e-05,141393471,0.983771
D.melanogaster,143726002,NW_001845372.1,1,2957,2.05739e-05,141396428,0.983792
D.melanogaster,143726002,NW_001845373.1,1,2956,2.05669e-05,141399384,0.983812
D.melanogaster,143726002,NW_001845374.1,1,2945,2.04904e-05,141402329,0.983833
D.melanogaster,143726002,NW_001845375.1,1,2943,2.04765e-05,141405272,0.983853
D.melanogaster,143726002,NW_001845377.1,1,2937,2.04347e-05,141408209,0.983874
D.melanogaster,143726002,NW_001845376.1,1,2937,2.04347e-05,141411146,0.983894
D.melanogaster,143726002,NW_001845378.1,1,2928,2.03721e-05,141414074,0.983914
D.melanogaster,143726002,NW_001845379.1,1,2927,2.03651e-05,141417001,0.983935
D.melanogaster,143726002,NW_001845380.1,1,2926,2.03582e-05,141419927,0.983955
D.melanogaster,143726002,NW_001845381.1,1,2924,2.03443e-05,141422851,0.983975
D.melanogaster,143726002,NW_001845383.1,1,2922,2.03304e-05,141425773,0.983996
D.melanogaster,143726002,NW_001845382.1,1,2922,2.03304e-05,141428695,0.984016
D.melanogaster,143726002,NW_001845384.1,1,2919,2.03095e-05,141431614,0.984036
D.melanogaster,143726002,NW_001845385.1,1,2916,2.02886e-05,141434530,0.984057
D.melanogaster,143726002,NW_001845386.1,1,2914,2.02747e-05,141437444,0.984077
D.melanogaster,143726002,NW_001845387.1,1,2911,2.02538e-05,141440355,0.984097
D.melanogaster,143726002,NW_001845388.1,1,2910,2.02469e-05,141443265,0.984117
D.melanogaster,143726002,NW_001845389.1,1,2905,2.02121e-05,141446170,0.984138
D.melanogaster,143726002,NW_001845390.1,1,2904,2.02051e-05,141449074,0.984158
D.melanogaster,143726002,NW_001845391.1,1,2903,2.01982e-05,141451977,0.984178
D.melanogaster,143726002,NW_001845392.1,1,2899,2.01703e-05,141454876,0.984198
D.melanogaster,143726002,NW_001845393.1,1,2893,2.01286e-05,141457769,0.984218
D.melanogaster,143726002,NW_001845394.1,1,2889,2.01007e-05,141460658,0.984238
D.melanogaster,143726002,NW_001845395.1,1,2884,2.0066e-05,141463542,0.984259
D.melanogaster,143726002,NW_001845398.1,1,2882,2.0052e-05,141466424,0.984279
D.melanogaster,143726002,NW_001845397.1,1,2882,2.0052e-05,141469306,0.984299
D.melanogaster,143726002,NW_001845396.1,1,2882,2.0052e-05,141472188,0.984319
D.melanogaster,143726002,NW_001845400.1,1,2881,2.00451e-05,141475069,0.984339
D.melanogaster,143726002,NW_001845401.1,1,2877,2.00173e-05,141477946,0.984359
D.melanogaster,143726002,NW_001845402.1,1,2876,2.00103e-05,141480822,0.984379
D.melanogaster,143726002,NW_001845403.1,1,2871,1.99755e-05,141483693,0.984399
D.melanogaster,143726002,NW_001845406.1,1,2860,1.9899e-05,141486553,0.984419
D.melanogaster,143726002,NW_001845405.1,1,2860,1.9899e-05,141489413,0.984439
D.melanogaster,143726002,NW_001845407.1,1,2858,1.98851e-05,141492271,0.984458
D.melanogaster,143726002,NW_001845409.1,1,2855,1.98642e-05,141495126,0.984478
D.melanogaster,143726002,NW_001845411.1,1,2849,1.98224e-05,141497975,0.984498
D.melanogaster,143726002,NW_001845412.1,1,2848,1.98155e-05,141500823,0.984518
D.melanogaster,143726002,NW_001845413.1,1,2846,1.98016e-05,141503669,0.984538
D.melanogaster,143726002,NW_001845414.1,1,2844,1.97877e-05,141506513,0.984557
D.melanogaster,143726002,NW_001845415.1,1,2841,1.97668e-05,141509354,0.984577
D.melanogaster,143726002,NW_001845417.1,1,2836,1.9732e-05,141512190,0.984597
D.melanogaster,143726002,NW_001845419.1,1,2834,1.97181e-05,141515024,0.984617
D.melanogaster,143726002,NW_001845420.1,1,2833,1.97111e-05,141517857,0.984636
D.melanogaster,143726002,NW_001845421.1,1,2830,1.96902e-05,141520687,0.984656
D.melanogaster,143726002,NW_001845422.1,1,2829,1.96833e-05,141523516,0.984676
D.melanogaster,143726002,NW_001845423.1,1,2828,1.96763e-05,141526344,0.984695
D.melanogaster,143726002,NW_001845424.1,1,2825,1.96555e-05,141529169,0.984715
D.melanogaster,143726002,NW_001845425.1,1,2823,1.96415e-05,141531992,0.984735
D.melanogaster,143726002,NW_001845427.1,1,2822,1.96346e-05,141534814,0.984754
D.melanogaster,143726002,NW_001845426.1,1,2822,1.96346e-05,141537636,0.984774
D.melanogaster,143726002,NW_001845428.1,1,2820,1.96207e-05,141540456,0.984794
D.melanogaster,143726002,NW_001845429.1,1,2819,1.96137e-05,141543275,0.984813
D.melanogaster,143726002,NW_001845431.1,1,2815,1.95859e-05,141546090,0.984833
D.melanogaster,143726002,NW_001845432.1,1,2814,1.95789e-05,141548904,0.984852
D.melanogaster,143726002,NW_001845433.1,1,2811,1.9558e-05,141551715,0.984872
D.melanogaster,143726002,NW_001845434.1,1,2804,1.95093e-05,141554519,0.984892
D.melanogaster,143726002,NW_001845435.1,1,2799,1.94746e-05,141557318,0.984911
D.melanogaster,143726002,NW_001845436.1,1,2796,1.94537e-05,141560114,0.98493
D.melanogaster,143726002,NW_001845438.1,1,2795,1.94467e-05,141562909,0.98495
D.melanogaster,143726002,NW_001845437.1,1,2795,1.94467e-05,141565704,0.984969
D.melanogaster,143726002,NW_001845440.1,1,2794,1.94398e-05,141568498,0.984989
D.melanogaster,143726002,NW_001845442.1,1,2793,1.94328e-05,141571291,0.985008
D.melanogaster,143726002,NW_001845441.1,1,2793,1.94328e-05,141574084,0.985028
D.melanogaster,143726002,NW_001845443.1,1,2791,1.94189e-05,141576875,0.985047
D.melanogaster,143726002,NW_001845444.1,1,2790,1.94119e-05,141579665,0.985066
D.melanogaster,143726002,NW_001845445.1,1,2788,1.9398e-05,141582453,0.985086
D.melanogaster,143726002,NW_001845446.1,1,2787,1.93911e-05,141585240,0.985105
D.melanogaster,143726002,NW_001845448.1,1,2784,1.93702e-05,141588024,0.985125
D.melanogaster,143726002,NW_001845449.1,1,2783,1.93632e-05,141590807,0.985144
D.melanogaster,143726002,NW_001845450.1,1,2781,1.93493e-05,141593588,0.985163
D.melanogaster,143726002,NW_001845451.1,1,2765,1.9238e-05,141596353,0.985183
D.melanogaster,143726002,NW_001845453.1,1,2762,1.92171e-05,141599115,0.985202
D.melanogaster,143726002,NW_001845454.1,1,2751,1.91406e-05,141601866,0.985221
D.melanogaster,143726002,NW_001845455.1,1,2750,1.91336e-05,141604616,0.98524
D.melanogaster,143726002,NW_001845456.1,1,2745,1.90988e-05,141607361,0.985259
D.melanogaster,143726002,NW_001845457.1,1,2744,1.90919e-05,141610105,0.985278
D.melanogaster,143726002,NW_001845458.1,1,2736,1.90362e-05,141612841,0.985297
D.melanogaster,143726002,NW_001845459.1,1,2733,1.90153e-05,141615574,0.985316
D.melanogaster,143726002,NW_001845460.1,1,2728,1.89806e-05,141618302,0.985335
D.melanogaster,143726002,NW_001845464.1,1,2709,1.88484e-05,141621011,0.985354
D.melanogaster,143726002,NW_001845465.1,1,2708,1.88414e-05,141623719,0.985373
D.melanogaster,143726002,NW_001845466.1,1,2703,1.88066e-05,141626422,0.985392
D.melanogaster,143726002,NW_001845467.1,1,2698,1.87718e-05,141629120,0.985411
D.melanogaster,143726002,NW_001845469.1,1,2697,1.87649e-05,141631817,0.985429
D.melanogaster,143726002,NW_001845470.1,1,2694,1.8744e-05,141634511,0.985448
D.melanogaster,143726002,NW_001845471.1,1,2689,1.87092e-05,141637200,0.985467
D.melanogaster,143726002,NW_001845473.1,1,2688,1.87023e-05,141639888,0.985485
D.melanogaster,143726002,NW_001845472.1,1,2688,1.87023e-05,141642576,0.985504
D.melanogaster,143726002,NW_001845474.1,1,2686,1.86883e-05,141645262,0.985523
D.melanogaster,143726002,NW_001845476.1,1,2671,1.8584e-05,141647933,0.985541
D.melanogaster,143726002,NW_001845477.1,1,2670,1.8577e-05,141650603,0.98556
D.melanogaster,143726002,NW_001845478.1,1,2669,1.85701e-05,141653272,0.985579
D.melanogaster,143726002,NW_001845479.1,1,2668,1.85631e-05,141655940,0.985597
D.melanogaster,143726002,NW_001845480.1,1,2665,1.85422e-05,141658605,0.985616
D.melanogaster,143726002,NW_001845481.1,1,2664,1.85353e-05,141661269,0.985634
D.melanogaster,143726002,NW_001845482.1,1,2647,1.8417e-05,141663916,0.985653
D.melanogaster,143726002,NW_001845485.1,1,2644,1.83961e-05,141666560,0.985671
D.melanogaster,143726002,NW_001845486.1,1,2642,1.83822e-05,141669202,0.985689
D.melanogaster,143726002,NW_001845487.1,1,2641,1.83752e-05,141671843,0.985708
D.melanogaster,143726002,NW_001845489.1,1,2639,1.83613e-05,141674482,0.985726
D.melanogaster,143726002,NW_001845490.1,1,2637,1.83474e-05,141677119,0.985745
D.melanogaster,143726002,NW_001845491.1,1,2636,1.83405e-05,141679755,0.985763
D.melanogaster,143726002,NW_001845492.1,1,2635,1.83335e-05,141682390,0.985781
D.melanogaster,143726002,NW_001845494.1,1,2629,1.82917e-05,141685019,0.985799
D.melanogaster,143726002,NW_001845495.1,1,2628,1.82848e-05,141687647,0.985818
D.melanogaster,143726002,NW_001845496.1,1,2626,1.82709e-05,141690273,0.985836
D.melanogaster,143726002,NW_001845498.1,1,2618,1.82152e-05,141692891,0.985854
D.melanogaster,143726002,NW_001845499.1,1,2617,1.82083e-05,141695508,0.985872
D.melanogaster,143726002,NW_001845501.1,1,2612,1.81735e-05,141698120,0.985891
D.melanogaster,143726002,NW_001845502.1,1,2611,1.81665e-05,141700731,0.985909
D.melanogaster,143726002,NW_001845504.1,1,2605,1.81248e-05,141703336,0.985927
D.melanogaster,143726002,NW_001845506.1,1,2603,1.81108e-05,141705939,0.985945
D.melanogaster,143726002,NW_001845505.1,1,2603,1.81108e-05,141708542,0.985963
D.melanogaster,143726002,NW_001845508.1,1,2591,1.80274e-05,141711133,0.985981
D.melanogaster,143726002,NW_001845509.1,1,2588,1.80065e-05,141713721,0.985999
D.melanogaster,143726002,NW_001845510.1,1,2584,1.79787e-05,141716305,0.986017
D.melanogaster,143726002,NW_001845511.1,1,2583,1.79717e-05,141718888,0.986035
D.melanogaster,143726002,NW_001845514.1,1,2577,1.79299e-05,141721465,0.986053
D.melanogaster,143726002,NW_001845513.1,1,2577,1.79299e-05,141724042,0.986071
D.melanogaster,143726002,NW_001845515.1,1,2576,1.7923e-05,141726618,0.986089
D.melanogaster,143726002,NW_001845519.1,1,2575,1.7916e-05,141729193,0.986107
D.melanogaster,143726002,NW_001845518.1,1,2575,1.7916e-05,141731768,0.986125
D.melanogaster,143726002,NW_001845517.1,1,2575,1.7916e-05,141734343,0.986143
D.melanogaster,143726002,NW_001845520.1,1,2574,1.79091e-05,141736917,0.986161
D.melanogaster,143726002,NW_001845521.1,1,2570,1.78812e-05,141739487,0.986178
D.melanogaster,143726002,NW_001845522.1,1,2565,1.78465e-05,141742052,0.986196
D.melanogaster,143726002,NW_001845523.1,1,2561,1.78186e-05,141744613,0.986214
D.melanogaster,143726002,NW_001845524.1,1,2557,1.77908e-05,141747170,0.986232
D.melanogaster,143726002,NW_001845525.1,1,2556,1.77838e-05,141749726,0.98625
D.melanogaster,143726002,NW_001845527.1,1,2555,1.77769e-05,141752281,0.986267
D.melanogaster,143726002,NW_001845528.1,1,2549,1.77351e-05,141754830,0.986285
D.melanogaster,143726002,NW_001845530.1,1,2547,1.77212e-05,141757377,0.986303
D.melanogaster,143726002,NW_001845532.1,1,2541,1.76795e-05,141759918,0.986321
D.melanogaster,143726002,NW_001845531.1,1,2541,1.76795e-05,141762459,0.986338
D.melanogaster,143726002,NW_001845533.1,1,2536,1.76447e-05,141764995,0.986356
D.melanogaster,143726002,NW_001845536.1,1,2529,1.7596e-05,141767524,0.986374
D.melanogaster,143726002,NW_001845535.1,1,2529,1.7596e-05,141770053,0.986391
D.melanogaster,143726002,NW_001845538.1,1,2522,1.75473e-05,141772575,0.986409
D.melanogaster,143726002,NW_001845540.1,1,2521,1.75403e-05,141775096,0.986426
D.melanogaster,143726002,NW_001845539.1,1,2521,1.75403e-05,141777617,0.986444
D.melanogaster,143726002,NW_001845542.1,1,2520,1.75334e-05,141780137,0.986461
D.melanogaster,143726002,NW_001845541.1,1,2520,1.75334e-05,141782657,0.986479
D.melanogaster,143726002,NW_001845543.1,1,2517,1.75125e-05,141785174,0.986496
D.melanogaster,143726002,NW_001845544.1,1,2516,1.75055e-05,141787690,0.986514
D.melanogaster,143726002,NW_001845546.1,1,2511,1.74707e-05,141790201,0.986531
D.melanogaster,143726002,NW_001845545.1,1,2511,1.74707e-05,141792712,0.986549
D.melanogaster,143726002,NW_001845547.1,1,2510,1.74638e-05,141795222,0.986566
D.melanogaster,143726002,NW_001845548.1,1,2508,1.74499e-05,141797730,0.986584
D.melanogaster,143726002,NW_001845549.1,1,2505,1.7429e-05,141800235,0.986601
D.melanogaster,143726002,NW_001845550.1,1,2500,1.73942e-05,141802735,0.986619
D.melanogaster,143726002,NW_001845551.1,1,2491,1.73316e-05,141805226,0.986636
D.melanogaster,143726002,NW_001845552.1,1,2487,1.73038e-05,141807713,0.986653
D.melanogaster,143726002,NW_001845553.1,1,2479,1.72481e-05,141810192,0.98667
D.melanogaster,143726002,NW_001845555.1,1,2477,1.72342e-05,141812669,0.986688
D.melanogaster,143726002,NW_001845556.1,1,2476,1.72272e-05,141815145,0.986705
D.melanogaster,143726002,NW_001845557.1,1,2475,1.72203e-05,141817620,0.986722
D.melanogaster,143726002,NW_001845559.1,1,2473,1.72064e-05,141820093,0.986739
D.melanogaster,143726002,NW_001845560.1,1,2470,1.71855e-05,141822563,0.986756
D.melanogaster,143726002,NW_001845561.1,1,2464,1.71437e-05,141825027,0.986774
D.melanogaster,143726002,NW_001845562.1,1,2463,1.71368e-05,141827490,0.986791
D.melanogaster,143726002,NW_001845563.1,1,2462,1.71298e-05,141829952,0.986808
D.melanogaster,143726002,NW_001845564.1,1,2451,1.70533e-05,141832403,0.986825
D.melanogaster,143726002,NW_001845565.1,1,2447,1.70255e-05,141834850,0.986842
D.melanogaster,143726002,NW_001845566.1,1,2442,1.69907e-05,141837292,0.986859
D.melanogaster,143726002,NW_001845567.1,1,2439,1.69698e-05,141839731,0.986876
D.melanogaster,143726002,NW_001845570.1,1,2438,1.69628e-05,141842169,0.986893
D.melanogaster,143726002,NW_001845569.1,1,2438,1.69628e-05,141844607,0.98691
D.melanogaster,143726002,NW_001845568.1,1,2438,1.69628e-05,141847045,0.986927
D.melanogaster,143726002,NW_001845571.1,1,2435,1.6942e-05,141849480,0.986944
D.melanogaster,143726002,NW_001845572.1,1,2434,1.6935e-05,141851914,0.986961
D.melanogaster,143726002,NW_001845573.1,1,2432,1.69211e-05,141854346,0.986978
D.melanogaster,143726002,NW_001845574.1,1,2431,1.69141e-05,141856777,0.986995
D.melanogaster,143726002,NW_001845575.1,1,2429,1.69002e-05,141859206,0.987011
D.melanogaster,143726002,NW_001845576.1,1,2428,1.68933e-05,141861634,0.987028
D.melanogaster,143726002,NW_001845578.1,1,2425,1.68724e-05,141864059,0.987045
D.melanogaster,143726002,NW_001845577.1,1,2425,1.68724e-05,141866484,0.987062
D.melanogaster,143726002,NW_001845581.1,1,2421,1.68446e-05,141868905,0.987079
D.melanogaster,143726002,NW_001845580.1,1,2421,1.68446e-05,141871326,0.987096
D.melanogaster,143726002,NW_001845582.1,1,2420,1.68376e-05,141873746,0.987113
D.melanogaster,143726002,NW_001845583.1,1,2419,1.68306e-05,141876165,0.987129
D.melanogaster,143726002,NW_001845585.1,1,2417,1.68167e-05,141878582,0.987146
D.melanogaster,143726002,NW_001845586.1,1,2413,1.67889e-05,141880995,0.987163
D.melanogaster,143726002,NW_001845587.1,1,2412,1.67819e-05,141883407,0.98718
D.melanogaster,143726002,NW_001845589.1,1,2400,1.66984e-05,141885807,0.987197
D.melanogaster,143726002,NW_001845590.1,1,2394,1.66567e-05,141888201,0.987213
D.melanogaster,143726002,NW_001845593.1,1,2390,1.66289e-05,141890591,0.98723
D.melanogaster,143726002,NW_001845592.1,1,2390,1.66289e-05,141892981,0.987246
D.melanogaster,143726002,NW_001845594.1,1,2389,1.66219e-05,141895370,0.987263
D.melanogaster,143726002,NW_001845597.1,1,2385,1.65941e-05,141897755,0.98728
D.melanogaster,143726002,NW_001845596.1,1,2385,1.65941e-05,141900140,0.987296
D.melanogaster,143726002,NW_001845595.1,1,2385,1.65941e-05,141902525,0.987313
D.melanogaster,143726002,NW_001845598.1,1,2384,1.65871e-05,141904909,0.987329
D.melanogaster,143726002,NW_001845600.1,1,2383,1.65802e-05,141907292,0.987346
